               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.018628,             0.01037,           0.0060521,             0.72696,             0.56221,             0.62986,             0.38154,            0.018342,           0.0074885,           0.0040725,          4.8996e-05,          4.8996e-05,          4.8996e-05
                 139,            0.018561,            0.010401,           0.0060268,             0.72935,              0.5612,             0.63001,             0.38182,            0.018342,           0.0074883,           0.0040714,           4.877e-05,           4.877e-05,           4.877e-05
                 140,            0.018594,            0.010389,           0.0060273,             0.72457,             0.56414,             0.63008,              0.3818,            0.018341,           0.0074884,           0.0040707,          4.8543e-05,          4.8543e-05,          4.8543e-05
                 141,            0.018575,            0.010471,           0.0060219,             0.72675,             0.56243,             0.62989,              0.3817,            0.018341,           0.0074886,           0.0040707,          4.8317e-05,          4.8317e-05,          4.8317e-05
                 142,            0.018539,            0.010355,           0.0060592,               0.729,             0.56217,              0.6299,             0.38179,            0.018341,           0.0074888,           0.0040708,          4.8091e-05,          4.8091e-05,          4.8091e-05
                 143,             0.01857,            0.010494,            0.006085,             0.72748,             0.56295,             0.62989,              0.3818,             0.01834,           0.0074887,           0.0040706,          4.7864e-05,          4.7864e-05,          4.7864e-05
                 144,            0.018464,            0.010379,           0.0060326,             0.72604,             0.56342,             0.62959,             0.38201,             0.01834,           0.0074888,           0.0040698,          4.7638e-05,          4.7638e-05,          4.7638e-05
                 145,            0.018578,            0.010421,           0.0059811,             0.72613,             0.56327,             0.62939,             0.38186,            0.018339,           0.0074884,           0.0040691,          4.7412e-05,          4.7412e-05,          4.7412e-05
                 146,            0.018598,             0.01044,           0.0059775,             0.72363,             0.56434,             0.62947,              0.3822,            0.018338,           0.0074872,            0.004069,          4.7186e-05,          4.7186e-05,          4.7186e-05
                 147,            0.018526,            0.010365,           0.0060451,             0.72542,             0.56349,             0.62955,             0.38211,            0.018337,           0.0074875,           0.0040691,          4.6959e-05,          4.6959e-05,          4.6959e-05
                 148,            0.018495,            0.010376,           0.0060259,             0.72486,             0.56466,             0.62956,             0.38211,            0.018336,           0.0074866,           0.0040685,          4.6733e-05,          4.6733e-05,          4.6733e-05
                 149,            0.018519,            0.010409,           0.0060475,             0.72731,              0.5639,             0.62959,             0.38231,            0.018335,            0.007487,           0.0040683,          4.6507e-05,          4.6507e-05,          4.6507e-05
                 150,            0.018506,            0.010364,           0.0059726,             0.72562,             0.56423,             0.62968,             0.38234,            0.018335,           0.0074871,           0.0040676,           4.628e-05,           4.628e-05,           4.628e-05
                 151,            0.018513,            0.010356,           0.0059852,             0.73014,             0.56154,              0.6296,             0.38239,            0.018335,           0.0074871,            0.004067,          4.6054e-05,          4.6054e-05,          4.6054e-05
                 152,             0.01861,            0.010449,            0.006037,             0.73064,             0.56229,             0.62997,             0.38256,            0.018335,           0.0074872,           0.0040667,          4.5828e-05,          4.5828e-05,          4.5828e-05
                 153,            0.018558,            0.010382,           0.0060059,             0.72737,             0.56376,             0.62995,             0.38252,            0.018334,           0.0074864,           0.0040663,          4.5601e-05,          4.5601e-05,          4.5601e-05
                 154,            0.018515,             0.01043,           0.0060663,             0.72378,             0.56596,             0.62998,             0.38253,            0.018333,           0.0074854,            0.004066,          4.5375e-05,          4.5375e-05,          4.5375e-05
                 155,              0.0186,            0.010305,            0.005992,             0.73268,             0.56118,             0.63015,              0.3825,            0.018333,           0.0074856,           0.0040659,          4.5149e-05,          4.5149e-05,          4.5149e-05
                 156,            0.018501,            0.010368,           0.0060123,             0.73129,             0.56158,             0.63035,             0.38247,            0.018333,           0.0074853,           0.0040666,          4.4922e-05,          4.4922e-05,          4.4922e-05
                 157,            0.018512,            0.010376,           0.0060331,              0.7296,             0.56319,             0.63041,              0.3823,            0.018333,           0.0074855,           0.0040675,          4.4696e-05,          4.4696e-05,          4.4696e-05
                 158,            0.018582,            0.010403,           0.0060031,             0.72836,             0.56335,             0.63045,             0.38233,            0.018332,            0.007485,           0.0040676,           4.447e-05,           4.447e-05,           4.447e-05
                 159,            0.018493,            0.010364,           0.0059587,             0.72593,             0.56529,             0.63039,              0.3823,            0.018332,           0.0074842,           0.0040678,          4.4244e-05,          4.4244e-05,          4.4244e-05
                 160,            0.018501,             0.01036,           0.0059754,              0.7234,             0.56672,             0.63047,             0.38244,            0.018331,           0.0074839,           0.0040677,          4.4017e-05,          4.4017e-05,          4.4017e-05
                 161,            0.018609,            0.010357,           0.0060183,             0.72573,             0.56644,             0.63087,             0.38251,             0.01833,           0.0074844,            0.004067,          4.3791e-05,          4.3791e-05,          4.3791e-05
                 162,            0.018584,            0.010451,           0.0059985,             0.72538,             0.56646,             0.63087,             0.38257,            0.018329,           0.0074834,           0.0040665,          4.3565e-05,          4.3565e-05,          4.3565e-05
                 163,            0.018541,            0.010319,           0.0060127,             0.73089,             0.56355,             0.63097,             0.38261,            0.018328,           0.0074833,            0.004066,          4.3338e-05,          4.3338e-05,          4.3338e-05
                 164,            0.018558,            0.010319,           0.0061057,              0.7237,             0.56784,             0.63087,             0.38266,            0.018327,           0.0074837,           0.0040656,          4.3112e-05,          4.3112e-05,          4.3112e-05
                 165,             0.01857,            0.010367,            0.006052,             0.72408,             0.56774,             0.63076,             0.38286,            0.018326,           0.0074838,           0.0040651,          4.2886e-05,          4.2886e-05,          4.2886e-05
                 166,            0.018447,            0.010397,           0.0060292,             0.73008,             0.56394,             0.63062,             0.38282,            0.018325,           0.0074836,           0.0040646,          4.2659e-05,          4.2659e-05,          4.2659e-05
                 167,            0.018518,            0.010274,           0.0059729,             0.73241,              0.5627,              0.6305,             0.38298,            0.018324,           0.0074833,           0.0040641,          4.2433e-05,          4.2433e-05,          4.2433e-05
                 168,            0.018554,            0.010385,           0.0060224,             0.72966,             0.56547,             0.63085,             0.38287,            0.018323,           0.0074836,           0.0040635,          4.2207e-05,          4.2207e-05,          4.2207e-05
                 169,            0.018518,            0.010422,           0.0059778,             0.72593,              0.5682,             0.63097,             0.38277,            0.018322,           0.0074833,            0.004063,           4.198e-05,           4.198e-05,           4.198e-05
                 170,            0.018565,            0.010476,           0.0061069,              0.7283,              0.5671,             0.63085,             0.38307,            0.018322,           0.0074836,           0.0040626,          4.1754e-05,          4.1754e-05,          4.1754e-05
                 171,            0.018473,            0.010355,           0.0060003,             0.73065,             0.56621,             0.63102,             0.38317,            0.018321,           0.0074832,           0.0040619,          4.1528e-05,          4.1528e-05,          4.1528e-05
                 172,            0.018528,            0.010305,           0.0060427,             0.72875,             0.56729,             0.63104,             0.38322,            0.018321,           0.0074836,           0.0040617,          4.1302e-05,          4.1302e-05,          4.1302e-05
                 173,            0.018552,            0.010392,           0.0059897,              0.7287,             0.56723,             0.63128,             0.38314,             0.01832,           0.0074843,           0.0040615,          4.1075e-05,          4.1075e-05,          4.1075e-05
                 174,            0.018499,            0.010369,           0.0060335,             0.72966,              0.5669,             0.63147,             0.38321,            0.018319,           0.0074839,           0.0040617,          4.0849e-05,          4.0849e-05,          4.0849e-05
                 175,            0.018471,            0.010375,           0.0059659,              0.7286,             0.56771,             0.63153,             0.38312,            0.018318,           0.0074839,           0.0040618,          4.0623e-05,          4.0623e-05,          4.0623e-05
                 176,             0.01856,            0.010343,           0.0060332,             0.72804,             0.56787,             0.63143,             0.38314,            0.018317,           0.0074834,           0.0040626,          4.0396e-05,          4.0396e-05,          4.0396e-05
                 177,            0.018481,            0.010344,           0.0059661,             0.72716,             0.56865,             0.63147,             0.38311,            0.018316,           0.0074829,           0.0040634,           4.017e-05,           4.017e-05,           4.017e-05
                 178,            0.018523,            0.010444,           0.0060034,             0.73247,             0.56605,             0.63155,             0.38314,            0.018315,           0.0074824,           0.0040634,          3.9944e-05,          3.9944e-05,          3.9944e-05
                 179,            0.018517,            0.010333,           0.0059726,             0.73263,             0.56638,             0.63182,             0.38308,            0.018315,            0.007482,           0.0040639,          3.9717e-05,          3.9717e-05,          3.9717e-05
                 180,            0.018496,            0.010339,           0.0059983,             0.72925,             0.56841,             0.63193,             0.38317,            0.018314,           0.0074824,           0.0040645,          3.9491e-05,          3.9491e-05,          3.9491e-05
                 181,            0.018527,            0.010364,           0.0060069,              0.7303,             0.56792,             0.63194,             0.38319,            0.018313,           0.0074814,           0.0040649,          3.9265e-05,          3.9265e-05,          3.9265e-05
                 182,            0.018545,            0.010408,           0.0060165,             0.73243,             0.56657,              0.6315,             0.38335,            0.018313,           0.0074813,           0.0040656,          3.9038e-05,          3.9038e-05,          3.9038e-05
                 183,            0.018506,              0.0104,           0.0059632,              0.7332,             0.56627,             0.63176,             0.38339,            0.018312,           0.0074813,           0.0040658,          3.8812e-05,          3.8812e-05,          3.8812e-05
                 184,             0.01861,            0.010456,            0.005989,             0.73205,             0.56686,             0.63153,             0.38349,            0.018311,           0.0074808,           0.0040657,          3.8586e-05,          3.8586e-05,          3.8586e-05
                 185,            0.018465,            0.010381,            0.006053,             0.73361,             0.56691,             0.63183,             0.38372,             0.01831,           0.0074806,           0.0040647,           3.836e-05,           3.836e-05,           3.836e-05
                 186,            0.018475,            0.010385,           0.0059754,             0.72899,             0.56932,               0.632,             0.38395,            0.018309,           0.0074807,           0.0040641,          3.8133e-05,          3.8133e-05,          3.8133e-05
                 187,             0.01853,            0.010404,           0.0059855,             0.73237,             0.56699,             0.63193,             0.38402,            0.018309,           0.0074797,            0.004064,          3.7907e-05,          3.7907e-05,          3.7907e-05
                 188,            0.018384,            0.010238,           0.0059455,             0.72658,             0.57075,             0.63205,             0.38415,            0.018308,             0.00748,           0.0040633,          3.7681e-05,          3.7681e-05,          3.7681e-05
                 189,            0.018485,             0.01039,           0.0060312,             0.73015,             0.56878,             0.63205,              0.3841,            0.018307,           0.0074797,           0.0040628,          3.7454e-05,          3.7454e-05,          3.7454e-05
                 190,            0.018513,            0.010343,           0.0060219,             0.73278,             0.56778,             0.63223,             0.38407,            0.018307,           0.0074789,           0.0040628,          3.7228e-05,          3.7228e-05,          3.7228e-05
                 191,            0.018393,            0.010298,           0.0060021,             0.73265,             0.56821,             0.63283,             0.38426,            0.018307,           0.0074786,           0.0040628,          3.7002e-05,          3.7002e-05,          3.7002e-05
                 192,            0.018478,            0.010397,           0.0059835,             0.73024,             0.56934,              0.6329,             0.38443,            0.018306,           0.0074789,           0.0040626,          3.6775e-05,          3.6775e-05,          3.6775e-05
                 193,            0.018521,            0.010344,           0.0059803,             0.73225,             0.56775,             0.63281,             0.38449,            0.018306,           0.0074777,           0.0040625,          3.6549e-05,          3.6549e-05,          3.6549e-05
                 194,            0.018461,            0.010338,           0.0059908,             0.72551,             0.57118,             0.63265,             0.38425,            0.018306,           0.0074783,            0.004062,          3.6323e-05,          3.6323e-05,          3.6323e-05
                 195,              0.0184,            0.010335,            0.005946,             0.72536,             0.57137,             0.63286,             0.38432,            0.018306,           0.0074783,           0.0040617,          3.6097e-05,          3.6097e-05,          3.6097e-05
                 196,            0.018478,            0.010369,           0.0059403,             0.72679,             0.57082,             0.63304,             0.38433,            0.018305,           0.0074781,           0.0040614,           3.587e-05,           3.587e-05,           3.587e-05
                 197,             0.01847,            0.010424,           0.0059269,             0.71812,             0.57615,             0.63315,             0.38419,            0.018305,           0.0074783,           0.0040606,          3.5644e-05,          3.5644e-05,          3.5644e-05
                 198,            0.018556,            0.010408,           0.0060049,             0.72629,             0.57079,             0.63299,             0.38414,            0.018305,            0.007477,           0.0040601,          3.5418e-05,          3.5418e-05,          3.5418e-05
                 199,            0.018485,            0.010376,           0.0059311,             0.72557,             0.57147,             0.63294,             0.38411,            0.018305,           0.0074783,           0.0040597,          3.5191e-05,          3.5191e-05,          3.5191e-05
                 200,            0.018466,             0.01035,           0.0060118,              0.7265,             0.57059,             0.63306,             0.38437,            0.018304,           0.0074782,           0.0040598,          3.4965e-05,          3.4965e-05,          3.4965e-05
                 201,             0.01844,            0.010416,           0.0059463,             0.72302,             0.57258,             0.63309,             0.38436,            0.018304,           0.0074772,           0.0040596,          3.4739e-05,          3.4739e-05,          3.4739e-05
                 202,            0.018479,            0.010297,           0.0059877,             0.72921,             0.56865,             0.63335,             0.38451,            0.018303,           0.0074765,           0.0040595,          3.4512e-05,          3.4512e-05,          3.4512e-05
                 203,            0.018436,            0.010393,           0.0059369,             0.71827,             0.57629,             0.63346,             0.38451,            0.018302,           0.0074766,           0.0040589,          3.4286e-05,          3.4286e-05,          3.4286e-05
                 204,            0.018506,            0.010336,           0.0059905,             0.71917,              0.5753,             0.63354,             0.38481,            0.018302,           0.0074761,           0.0040584,           3.406e-05,           3.406e-05,           3.406e-05
                 205,            0.018435,            0.010265,           0.0059416,             0.71939,             0.57533,             0.63361,             0.38475,            0.018301,           0.0074761,           0.0040581,          3.3833e-05,          3.3833e-05,          3.3833e-05
                 206,            0.018394,            0.010305,           0.0059509,             0.71895,             0.57579,             0.63366,             0.38475,            0.018301,           0.0074766,           0.0040589,          3.3607e-05,          3.3607e-05,          3.3607e-05
                 207,            0.018419,            0.010252,           0.0059804,             0.72159,             0.57417,              0.6339,             0.38471,              0.0183,           0.0074763,            0.004059,          3.3381e-05,          3.3381e-05,          3.3381e-05
                 208,            0.018462,            0.010356,           0.0060019,             0.71528,             0.57807,             0.63399,              0.3848,            0.018299,            0.007476,           0.0040591,          3.3155e-05,          3.3155e-05,          3.3155e-05
                 209,            0.018381,            0.010233,           0.0059459,             0.71704,             0.57741,             0.63416,             0.38486,            0.018299,           0.0074761,           0.0040591,          3.2928e-05,          3.2928e-05,          3.2928e-05
                 210,            0.018486,            0.010418,             0.00599,             0.72377,             0.57314,             0.63415,             0.38495,            0.018298,           0.0074755,           0.0040593,          3.2702e-05,          3.2702e-05,          3.2702e-05
                 211,            0.018513,            0.010387,           0.0059531,             0.72349,              0.5732,             0.63402,             0.38515,            0.018297,           0.0074756,           0.0040593,          3.2476e-05,          3.2476e-05,          3.2476e-05
                 212,            0.018398,            0.010269,            0.005951,             0.72975,             0.56961,             0.63385,             0.38479,            0.018297,            0.007476,           0.0040591,          3.2249e-05,          3.2249e-05,          3.2249e-05
                 213,            0.018398,            0.010326,           0.0059166,              0.7166,             0.57685,              0.6339,             0.38489,            0.018296,           0.0074758,           0.0040583,          3.2023e-05,          3.2023e-05,          3.2023e-05
                 214,            0.018452,            0.010328,           0.0059573,             0.73257,             0.56771,             0.63394,             0.38487,            0.018296,           0.0074754,           0.0040577,          3.1797e-05,          3.1797e-05,          3.1797e-05
                 215,            0.018443,            0.010346,           0.0059584,             0.72641,             0.57109,             0.63385,             0.38487,            0.018295,           0.0074757,           0.0040572,           3.157e-05,           3.157e-05,           3.157e-05
                 216,            0.018511,            0.010369,           0.0059487,             0.72788,             0.57013,             0.63371,             0.38488,            0.018295,           0.0074749,           0.0040568,          3.1344e-05,          3.1344e-05,          3.1344e-05
                 217,            0.018479,            0.010377,           0.0059688,               0.728,             0.57009,             0.63339,             0.38473,            0.018294,           0.0074752,           0.0040567,          3.1118e-05,          3.1118e-05,          3.1118e-05
                 218,            0.018447,            0.010301,           0.0059795,             0.72701,             0.57004,             0.63339,             0.38462,            0.018293,           0.0074753,           0.0040568,          3.0891e-05,          3.0891e-05,          3.0891e-05
                 219,            0.018386,             0.01025,           0.0059625,              0.7284,             0.56896,             0.63325,             0.38492,            0.018292,           0.0074746,           0.0040567,          3.0665e-05,          3.0665e-05,          3.0665e-05
                 220,            0.018426,            0.010342,           0.0059796,             0.72036,             0.57416,             0.63326,             0.38508,            0.018291,           0.0074749,           0.0040569,          3.0439e-05,          3.0439e-05,          3.0439e-05
                 221,            0.018426,            0.010369,           0.0059126,             0.72015,             0.57411,             0.63321,             0.38491,             0.01829,           0.0074748,           0.0040569,          3.0213e-05,          3.0213e-05,          3.0213e-05
                 222,            0.018485,             0.01041,           0.0059279,             0.71995,             0.57403,             0.63322,             0.38501,            0.018289,           0.0074749,           0.0040574,          2.9986e-05,          2.9986e-05,          2.9986e-05
                 223,             0.01852,             0.01042,           0.0059516,             0.72388,             0.57186,             0.63332,             0.38493,            0.018288,           0.0074752,           0.0040573,           2.976e-05,           2.976e-05,           2.976e-05
                 224,            0.018416,            0.010346,           0.0059046,             0.72504,             0.57123,             0.63332,             0.38506,            0.018287,           0.0074748,           0.0040571,          2.9534e-05,          2.9534e-05,          2.9534e-05
                 225,            0.018475,            0.010325,           0.0059261,             0.72358,             0.57181,             0.63334,             0.38505,            0.018285,           0.0074741,           0.0040573,          2.9307e-05,          2.9307e-05,          2.9307e-05
                 226,            0.018535,            0.010347,           0.0059413,             0.72914,             0.56836,             0.63299,             0.38512,            0.018285,           0.0074741,           0.0040571,          2.9081e-05,          2.9081e-05,          2.9081e-05
                 227,            0.018425,            0.010337,           0.0059021,             0.72602,             0.57013,             0.63316,              0.3852,            0.018284,           0.0074739,           0.0040573,          2.8855e-05,          2.8855e-05,          2.8855e-05
                 228,            0.018433,            0.010362,           0.0059598,             0.72439,             0.57095,             0.63311,             0.38521,            0.018283,           0.0074735,           0.0040572,          2.8628e-05,          2.8628e-05,          2.8628e-05
                 229,            0.018396,            0.010295,           0.0059208,             0.71415,             0.57688,             0.63303,             0.38531,            0.018283,           0.0074738,           0.0040567,          2.8402e-05,          2.8402e-05,          2.8402e-05
                 230,            0.018395,            0.010305,           0.0059506,             0.71754,             0.57475,              0.6333,             0.38546,            0.018282,           0.0074739,           0.0040566,          2.8176e-05,          2.8176e-05,          2.8176e-05
                 231,            0.018456,            0.010329,            0.005934,             0.71799,             0.57515,             0.63369,             0.38564,            0.018282,            0.007474,           0.0040558,          2.7949e-05,          2.7949e-05,          2.7949e-05
                 232,            0.018371,            0.010234,           0.0058697,             0.73577,             0.56489,             0.63389,             0.38576,            0.018281,           0.0074741,           0.0040556,          2.7723e-05,          2.7723e-05,          2.7723e-05
                 233,            0.018356,            0.010293,           0.0058874,             0.72161,              0.5733,             0.63417,             0.38587,             0.01828,           0.0074746,           0.0040551,          2.7497e-05,          2.7497e-05,          2.7497e-05
                 234,            0.018438,            0.010265,           0.0059872,             0.71837,             0.57566,             0.63441,             0.38585,            0.018279,           0.0074746,           0.0040548,          2.7271e-05,          2.7271e-05,          2.7271e-05
                 235,            0.018438,            0.010399,           0.0059372,             0.71724,             0.57634,             0.63435,             0.38582,            0.018278,           0.0074749,           0.0040543,          2.7044e-05,          2.7044e-05,          2.7044e-05
                 236,              0.0185,            0.010325,           0.0059362,              0.7169,             0.57655,              0.6344,               0.386,            0.018278,           0.0074745,           0.0040543,          2.6818e-05,          2.6818e-05,          2.6818e-05
                 237,            0.018354,            0.010307,           0.0059438,             0.72831,             0.56933,             0.63418,             0.38598,            0.018277,           0.0074742,           0.0040541,          2.6592e-05,          2.6592e-05,          2.6592e-05
                 238,            0.018423,            0.010338,            0.005959,             0.74035,             0.56203,             0.63415,             0.38608,            0.018276,           0.0074742,           0.0040541,          2.6365e-05,          2.6365e-05,          2.6365e-05
                 239,            0.018404,            0.010334,           0.0058894,             0.73974,             0.56264,             0.63442,             0.38621,            0.018275,           0.0074742,           0.0040541,          2.6139e-05,          2.6139e-05,          2.6139e-05
                 240,             0.01847,            0.010312,           0.0060043,             0.73905,              0.5629,             0.63427,             0.38609,            0.018275,           0.0074734,            0.004054,          2.5913e-05,          2.5913e-05,          2.5913e-05
                 241,            0.018482,            0.010391,           0.0059493,             0.74065,             0.56209,             0.63415,             0.38602,            0.018274,           0.0074737,            0.004054,          2.5686e-05,          2.5686e-05,          2.5686e-05
                 242,            0.018393,            0.010371,           0.0059542,             0.74176,              0.5617,             0.63452,               0.386,            0.018274,           0.0074734,           0.0040539,           2.546e-05,           2.546e-05,           2.546e-05
                 243,            0.018306,            0.010198,           0.0058537,             0.71287,             0.57842,             0.63436,             0.38594,            0.018273,           0.0074734,           0.0040541,          2.5234e-05,          2.5234e-05,          2.5234e-05
                 244,            0.018321,            0.010313,            0.005931,             0.74044,             0.56211,              0.6344,             0.38589,            0.018273,           0.0074739,           0.0040548,          2.5007e-05,          2.5007e-05,          2.5007e-05
                 245,            0.018384,            0.010288,           0.0059057,             0.74459,             0.55966,             0.63412,             0.38573,            0.018273,           0.0074737,           0.0040548,          2.4781e-05,          2.4781e-05,          2.4781e-05
                 246,            0.018406,            0.010345,           0.0059354,             0.74326,             0.56049,             0.63401,             0.38573,            0.018272,           0.0074736,           0.0040547,          2.4555e-05,          2.4555e-05,          2.4555e-05
                 247,            0.018454,             0.01034,           0.0059308,             0.70702,             0.58178,             0.63399,             0.38558,            0.018271,           0.0074735,           0.0040542,          2.4329e-05,          2.4329e-05,          2.4329e-05
                 248,            0.018369,            0.010286,           0.0059083,             0.72591,             0.57025,             0.63391,             0.38569,            0.018271,           0.0074735,           0.0040542,          2.4102e-05,          2.4102e-05,          2.4102e-05
                 249,            0.018502,            0.010407,           0.0059607,             0.72738,             0.56942,             0.63419,             0.38599,            0.018271,           0.0074737,           0.0040535,          2.3876e-05,          2.3876e-05,          2.3876e-05
                 250,            0.018469,            0.010372,           0.0059143,              0.7275,             0.56961,             0.63426,             0.38606,             0.01827,           0.0074736,           0.0040529,           2.365e-05,           2.365e-05,           2.365e-05
                 251,            0.018492,            0.010357,           0.0059249,              0.7279,             0.56973,             0.63424,             0.38605,            0.018269,           0.0074735,           0.0040528,          2.3423e-05,          2.3423e-05,          2.3423e-05
                 252,            0.018417,            0.010346,           0.0059339,             0.72705,              0.5702,             0.63448,             0.38619,            0.018268,           0.0074731,           0.0040526,          2.3197e-05,          2.3197e-05,          2.3197e-05
                 253,            0.018377,            0.010362,           0.0059272,             0.72645,             0.57067,             0.63433,             0.38598,            0.018267,           0.0074732,           0.0040526,          2.2971e-05,          2.2971e-05,          2.2971e-05
                 254,             0.01837,            0.010306,           0.0059302,             0.72807,             0.57023,             0.63441,             0.38616,            0.018267,           0.0074729,           0.0040527,          2.2744e-05,          2.2744e-05,          2.2744e-05
                 255,            0.018469,             0.01031,           0.0059155,              0.7282,              0.5707,             0.63473,             0.38627,            0.018266,           0.0074727,           0.0040525,          2.2518e-05,          2.2518e-05,          2.2518e-05
                 256,            0.018378,            0.010325,           0.0059571,             0.72801,             0.57087,             0.63479,             0.38633,            0.018266,           0.0074726,           0.0040526,          2.2292e-05,          2.2292e-05,          2.2292e-05
                 257,            0.018303,            0.010223,           0.0058138,             0.72801,             0.57072,             0.63461,             0.38636,            0.018265,           0.0074724,           0.0040531,          2.2065e-05,          2.2065e-05,          2.2065e-05
                 258,            0.018418,            0.010341,           0.0059684,             0.72529,             0.57208,             0.63472,             0.38641,            0.018265,           0.0074726,           0.0040537,          2.1839e-05,          2.1839e-05,          2.1839e-05
                 259,            0.018413,            0.010397,           0.0058855,             0.74193,             0.56313,             0.63471,             0.38637,            0.018264,           0.0074727,           0.0040543,          2.1613e-05,          2.1613e-05,          2.1613e-05
                 260,            0.018506,            0.010404,           0.0059477,             0.73935,             0.56445,             0.63458,              0.3862,            0.018263,           0.0074725,           0.0040547,          2.1387e-05,          2.1387e-05,          2.1387e-05
                 261,            0.018513,            0.010375,           0.0059816,             0.73578,             0.56656,             0.63464,             0.38625,            0.018262,            0.007472,           0.0040549,           2.116e-05,           2.116e-05,           2.116e-05
                 262,            0.018348,            0.010311,            0.005921,             0.72953,              0.5696,             0.63464,             0.38647,            0.018262,           0.0074718,            0.004055,          2.0934e-05,          2.0934e-05,          2.0934e-05
                 263,             0.01843,            0.010333,           0.0059167,             0.73959,             0.56419,             0.63475,             0.38639,            0.018261,           0.0074714,           0.0040554,          2.0708e-05,          2.0708e-05,          2.0708e-05
                 264,            0.018428,            0.010278,           0.0058788,               0.741,             0.56392,             0.63468,              0.3865,             0.01826,           0.0074718,           0.0040558,          2.0481e-05,          2.0481e-05,          2.0481e-05
                 265,            0.018464,            0.010284,           0.0059265,             0.73663,             0.56639,             0.63484,             0.38653,             0.01826,           0.0074714,           0.0040562,          2.0255e-05,          2.0255e-05,          2.0255e-05
                 266,            0.018471,            0.010307,           0.0058992,             0.73496,             0.56741,             0.63483,             0.38656,            0.018259,           0.0074712,           0.0040564,          2.0029e-05,          2.0029e-05,          2.0029e-05
                 267,            0.018377,            0.010289,           0.0058445,             0.71614,              0.5785,             0.63507,             0.38669,            0.018259,           0.0074715,           0.0040569,          1.9802e-05,          1.9802e-05,          1.9802e-05
                 268,            0.018436,            0.010398,           0.0059239,             0.71592,             0.57852,             0.63515,             0.38667,            0.018259,           0.0074719,           0.0040577,          1.9576e-05,          1.9576e-05,          1.9576e-05
                 269,            0.018437,            0.010272,           0.0058616,             0.71626,             0.57909,             0.63538,             0.38671,            0.018258,           0.0074715,           0.0040577,           1.935e-05,           1.935e-05,           1.935e-05
                 270,            0.018375,            0.010307,             0.00591,             0.71659,             0.57917,             0.63551,             0.38654,            0.018258,           0.0074718,           0.0040572,          1.9124e-05,          1.9124e-05,          1.9124e-05
                 271,            0.018405,            0.010361,           0.0058632,             0.71679,             0.57895,             0.63544,             0.38661,            0.018257,           0.0074725,            0.004057,          1.8897e-05,          1.8897e-05,          1.8897e-05
                 272,             0.01834,            0.010384,            0.005859,             0.71679,             0.57879,             0.63541,             0.38667,            0.018257,           0.0074723,           0.0040571,          1.8671e-05,          1.8671e-05,          1.8671e-05
                 273,            0.018411,            0.010298,           0.0058737,             0.71561,             0.57955,             0.63537,             0.38685,            0.018256,           0.0074723,           0.0040566,          1.8445e-05,          1.8445e-05,          1.8445e-05
                 274,            0.018346,            0.010267,           0.0058452,             0.73796,             0.56632,             0.63541,             0.38683,            0.018255,           0.0074717,           0.0040562,          1.8218e-05,          1.8218e-05,          1.8218e-05
                 275,            0.018357,            0.010272,           0.0058545,             0.74085,             0.56494,             0.63554,             0.38686,            0.018254,           0.0074719,           0.0040559,          1.7992e-05,          1.7992e-05,          1.7992e-05
                 276,            0.018364,            0.010315,           0.0058957,             0.72886,             0.57152,             0.63571,             0.38666,            0.018255,           0.0074723,           0.0040559,          1.7766e-05,          1.7766e-05,          1.7766e-05
                 277,            0.018474,            0.010307,           0.0059178,             0.72973,             0.57062,             0.63549,             0.38649,            0.018255,           0.0074721,           0.0040562,          1.7539e-05,          1.7539e-05,          1.7539e-05
                 278,            0.018331,            0.010267,           0.0058855,             0.73093,             0.57023,             0.63555,             0.38644,            0.018255,           0.0074721,           0.0040562,          1.7313e-05,          1.7313e-05,          1.7313e-05
                 279,             0.01842,            0.010301,           0.0058669,              0.7384,             0.56586,              0.6354,             0.38652,            0.018254,           0.0074713,           0.0040559,          1.7087e-05,          1.7087e-05,          1.7087e-05
                 280,            0.018384,            0.010359,           0.0059378,              0.7299,             0.57088,              0.6354,              0.3865,            0.018254,           0.0074712,           0.0040559,           1.686e-05,           1.686e-05,           1.686e-05
                 281,             0.01838,            0.010372,            0.005901,             0.72281,             0.57455,             0.63529,             0.38646,            0.018255,           0.0074722,           0.0040559,          1.6634e-05,          1.6634e-05,          1.6634e-05
                 282,            0.018347,             0.01028,            0.005926,               0.722,             0.57511,             0.63533,             0.38643,            0.018254,           0.0074716,           0.0040558,          1.6408e-05,          1.6408e-05,          1.6408e-05
                 283,            0.018386,            0.010253,           0.0059122,             0.72197,             0.57502,             0.63524,             0.38658,            0.018254,           0.0074718,           0.0040558,          1.6182e-05,          1.6182e-05,          1.6182e-05
                 284,            0.018359,             0.01027,           0.0058812,             0.72756,             0.57227,             0.63536,              0.3863,            0.018254,           0.0074715,            0.004056,          1.5955e-05,          1.5955e-05,          1.5955e-05
                 285,            0.018331,            0.010314,           0.0058384,             0.74005,             0.56509,             0.63536,             0.38633,            0.018254,           0.0074717,            0.004056,          1.5729e-05,          1.5729e-05,          1.5729e-05
